quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7257,0,expired,2025-03-10T16:23:58.648490+00:00,2025-03-21T17:00:00+00:00,2025-03-13T14:15:42.326124+00:00,2025-04-30T12:00:00+00:00,True,406778,2,G:\Applied Materials\20250306 - 406778,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/04fdcb34-2aa1-427c-b690-81417323119f/Quote7257.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=EUXwuSAXovGWm01QdKnP1VmwX2M%3D&Expires=1750372405
7258,0,outstanding,2025-03-10T16:24:47.575910+00:00,2025-03-17T17:00:00+00:00,2025-05-27T14:27:36.109098+00:00,2025-06-30T12:00:00+00:00,False,406940,2,"G:\Applied Materials\20250307 - 406940

Part Number	       EAU	  Target Price
0010-01401		131	        $321.24 each
0045-00126		252	$448.93 each
0020-18506		42	        $28.91 each
0020-21856	        24	        $203.27 each
0020-12798		18    	$728.26 each",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4bc79bb4-f792-4c6b-bac3-8fcf571145f3/Quote7258.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=uyQfpkRrHFdj1Yzyw19JpUKTX0g%3D&Expires=1750372412
7259,0,accepted,2025-03-10T16:25:19.506137+00:00,2025-03-17T17:00:00+00:00,2025-03-19T22:09:49.887900+00:00,2025-04-09T16:25:19.491800+00:00,True,406980,1,"G:\Applied Materials\20250307 - 406980

Note from customer:
""PN 0090-16484 will replace the 0090-15355. I will cancel the existing open orders x2 qty for latter part and issue PO to 0090-16484.""

EAU 25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/50e01c2c-7e7b-4b0a-82f4-7bee9a939ff2/Quote7259.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=sEvs0Hqj2OPWgxlSrNl6hPRSLt8%3D&Expires=1750372412
7260,0,expired,2025-03-10T16:51:54.689508+00:00,2025-03-13T17:00:00+00:00,2025-03-24T17:14:45.878575+00:00,2025-04-30T12:00:00+00:00,True,560251,2,"G:\Applied Materials\20250306 - 560251

Files for P/N 0043-01883 requested",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/eafc0706-c736-4701-9969-4b4c6360e1ef/Quote7260.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=8fZSru1Hi7SbCYwyywVXGmke3cw%3D&Expires=1750372418
7261,0,expired,2025-03-10T18:38:53.377524+00:00,2025-03-14T17:00:00+00:00,2025-03-11T20:54:10.915544+00:00,2025-04-11T12:00:00+00:00,True,C410-02328-00,1,G:\CesiumAstro\20250307 - C410-02328-00,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7da0f3c2-2d93-4f2f-b2ad-eafa3120a3ee/Quote7261.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=4ZiDhUhMH7aNllIGCAc5LN%2BI26A%3D&Expires=1750372417
7262,0,outstanding,2025-03-10T18:51:14.190640+00:00,2025-03-14T17:00:00+00:00,2025-05-02T20:55:41.377215+00:00,2025-06-30T12:00:00+00:00,False,Corten Studio,1,"G:\Corten Studio\20250307 - Corten Studio

Please see the attached overview and PDF showing the two types of uprights / posts that we need your help to manufacture. Standard post and 90 degree / corner post. These will need these to manufactured and powder coated. We will also need the other components showing in the overview:

1.	Panel Receiver Footing / Capping
2.	L Brackets
3.	Top / Upper Capping
4.	Vertical / Upright Fillers
5.	Top Caps for Uprights",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7d58c50c-241e-4c5d-8d8e-1951cb9733df/Quote7262.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=pW8ZrHRg2Z71hVfs9rVBW4yiQ%2B4%3D&Expires=1750372417
7264,0,expired,2025-03-11T12:15:54.117023+00:00,2025-03-14T12:15:54.084941+00:00,2025-03-11T12:20:20.260229+00:00,2025-04-10T12:15:54.069984+00:00,True,VA117527P1,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d3d6c5b7-5d87-45c1-96c3-507929feb1b7/Quote7264.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=82BGPK8oKPS1kb6dz%2BJcDZS3mUE%3D&Expires=1750372417
7265,0,expired,2025-03-11T13:43:36.136956+00:00,2025-03-17T21:00:00+00:00,2025-03-19T20:45:17.394972+00:00,2025-04-10T13:43:36.127481+00:00,True,C400 parts,1,G:\CesiumAstro\20250310 - Machined parts yearly 2-7-25,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/47543cbc-eed3-4086-8442-37759285d7dd/Quote7265.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=DYRm4HXqgsdxVa4NHOULITvMFN4%3D&Expires=1750372419
7266,0,expired,2025-03-11T13:54:43.419937+00:00,2025-03-14T13:54:43.411822+00:00,2025-03-14T14:29:27.753953+00:00,2025-04-10T13:54:43.410358+00:00,True,AA23224R4,2,G:\Ducommun  ( also part of LABARGE )\20250310 -AA23224R4,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/60e24284-dc2e-441a-b8cf-a682a278c9bf/Quote7266.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=YUO4aG8gH006G%2BXlmDCW1HbC3Yo%3D&Expires=1750372418
7267,0,expired,2025-03-11T14:13:18.373765+00:00,2025-03-17T17:00:00+00:00,2025-03-17T12:53:50.249404+00:00,2025-04-10T14:13:18.359337+00:00,True,Q08130,2,G:\Projects Unlimited\20250310 - Q08130,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/51453efc-4b56-406b-917b-ac293bb346e0/Quote7267.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=U0RJlvb1zag2GCUe7gOSKaONZ9I%3D&Expires=1750372424
7268,0,expired,2025-03-11T14:24:08.417170+00:00,2025-03-17T17:00:00+00:00,2025-03-17T12:18:37.282597+00:00,2025-04-10T14:24:08.400711+00:00,True,Q08130-1,2,G:\Projects Unlimited\20250310 - Q08130-1,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7ee0592e-21b3-47ac-bd27-73276fb1f405/Quote7268.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=69YKk6j5Fp%2Bq2C2v5Cr4%2BGWcmyE%3D&Expires=1750372418
7269,0,outstanding,2025-03-11T18:04:20.093279+00:00,2025-03-24T17:00:00+00:00,2025-05-27T13:24:51.012890+00:00,2025-06-30T12:00:00+00:00,False,406358,2,G:\Applied Materials\20250310 - 406358,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ef3c0549-2c34-43e6-a516-a1ad4854a2ac/Quote7269.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=QHQfYv8SoD8FGh5%2Fgf3sKsEsIgA%3D&Expires=1750372423
7271,0,expired,2025-03-11T18:34:35.987326+00:00,2025-03-17T17:00:00+00:00,2025-04-15T13:54:42.181363+00:00,2025-05-15T12:00:00+00:00,True,0042-51380,9,"G:\Benchmark Precision Technologies\20250310 - 0042-51380

Last quoted in 2022",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d66aa368-541a-415c-aced-40685dbe41fc/Quote7271.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=7uxGwH%2BbF13%2Fy1dmB3CTFaCwiDo%3D&Expires=1750372422
7272,0,expired,2025-03-11T19:37:17.601524+00:00,2025-03-14T19:37:17.580130+00:00,2025-03-11T19:54:41.482400+00:00,2025-04-10T19:37:17.574862+00:00,True,90004194,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/cd5612e5-d491-410a-8808-aaed93740362/Quote7272.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=EMOy2MWn9h5%2F7MvjcB1m7ZVTohQ%3D&Expires=1750372424
7273,0,expired,2025-03-12T11:22:56.660131+00:00,2025-03-15T11:22:56.649001+00:00,2025-03-12T11:34:34.963269+00:00,2025-04-11T11:22:56.646103+00:00,True,449-005-236-101,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7ebeac4f-92b2-421a-8e39-6cc0f0243c27/Quote7273.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=aMqcS%2Foubv9A4lt3Jy7ZK1I6o8c%3D&Expires=1750372422
7275,0,expired,2025-03-12T15:43:41.617708+00:00,2025-04-04T17:00:00+00:00,2025-03-12T17:43:13.016808+00:00,2025-04-11T15:43:41.603346+00:00,True,BID0029301,,"G:\Bell Helicopter\20250310 - BID0029301

No bid entered into S2B portal 03/13",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/5f5eb302-891a-4953-a7c4-6179277200f2/Quote7275.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=roXnnOb3EyWwgImHZPZ6nB3CX%2BQ%3D&Expires=1750372425
7276,0,trash,2025-03-12T15:43:50.717911+00:00,2025-04-04T17:00:00+00:00,,2025-04-11T15:43:50.704243+00:00,True,BID0029303,,"G:\Bell Helicopter\20250310 - BID0029303

512-069-350-121 qty- 11

NOTE FROM CUSTOMER 3/13/2025
""I will have to hold off on the 350-121 until next week. I need ENG to release the Rev A, so I can send you the latest TDP... ""

*********I am closing this request and will re-open this next week when customer is ready.",
7277,0,expired,2025-03-12T16:42:16.836473+00:00,2025-03-25T17:00:00+00:00,2025-03-28T15:26:24.764799+00:00,2025-04-30T12:00:00+00:00,True,407425,2,"G:\Applied Materials\20250311 - 407425

Quote for Contract 
EAU 38",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4d479a95-be82-42ce-a772-2b446a526448/Quote7277.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=vhR1a3SJ7wjKxYfQcQWDMIBPEa4%3D&Expires=1750372420
7278,0,expired,2025-03-12T17:01:26.316308+00:00,2025-03-19T17:00:00+00:00,2025-03-20T15:25:26.697285+00:00,2025-04-11T17:01:26.303719+00:00,True,C403 parts,1,G:\CesiumAstro\20250311 - C403 parts,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/69de4d8b-2753-40a4-a1c5-dad6529c8469/Quote7278.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=kr%2F2Mt1M9VO2AUJDeDNOCBlg%2Fmg%3D&Expires=1750372421
7280,0,trash,2025-03-12T18:34:07.263561+00:00,2025-03-24T17:00:00+00:00,,2025-04-11T18:34:07.246099+00:00,True,407533,1,"Moved to 7361, where eventually lost

G:\Applied Materials\20250311 - 407533

Quote for Contract

P/N                      EAU
0010-08480	90
0010-73771	90
0010-49806	90",
7281,0,expired,2025-03-12T18:34:28.476922+00:00,2025-03-15T18:34:28.466402+00:00,2025-03-12T21:06:21.454903+00:00,2025-04-11T18:34:28.464549+00:00,True,0040-38032,9,K:\APPLIED MATERIAL\0040-38032,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/432722b4-b286-4f68-bb98-13199e943284/Quote7281.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=yRL6Z7hERcRJZMcys3yVAofO7Y0%3D&Expires=1750372456
7282,0,draft,2025-03-12T18:49:49.664306+00:00,2025-03-20T17:00:00+00:00,,2025-04-11T18:49:49.651114+00:00,True,407557,2,"G:\Applied Materials\20250311 - 407557

Customer is still interested in receiving pricing - CK",
7283,0,expired,2025-03-12T20:03:43.649905+00:00,2025-03-15T20:03:43.638335+00:00,2025-03-12T20:14:00.668566+00:00,2025-04-11T20:03:43.635630+00:00,True,,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3af0facd-4f94-4ff3-a9b2-73af4d9a4697/Quote7283.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=VbmR%2F%2FDh%2B58nH0uW7euGvlnAj28%3D&Expires=1750372455
7284,0,expired,2025-03-12T20:31:53.795202+00:00,2025-03-15T20:31:53.785917+00:00,2025-03-12T20:41:19.011912+00:00,2025-04-11T20:31:53.783989+00:00,True,449-005-212-101,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3ba6c38b-aeab-4d81-8f8d-c6ff0221d168/Quote7284.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=cMOEEjPqpnXlNYFXrJNfwVFWRLk%3D&Expires=1750372455
7285,0,expired,2025-03-13T10:58:31.432796+00:00,2025-03-16T10:58:31.423352+00:00,2025-03-13T11:07:06.534861+00:00,2025-04-12T10:58:31.421054+00:00,True,449-375-504-101-KITPCH,2,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/01ea8f09-2829-47ce-b643-96d0ad0ddccf/Quote7285.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=uS7AmbTXBKXNaxS5sPgPt1V2yD0%3D&Expires=1750372456
7286,0,expired,2025-03-13T11:18:05.397572+00:00,2025-03-16T11:18:05.387219+00:00,2025-03-13T11:20:58.239405+00:00,2025-04-12T11:18:05.384266+00:00,True,449-375-516-101-KITPCH,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/da6b26e7-3c36-41cd-a70f-dfc009f6acbd/Quote7286.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wqmUu962p4ipMJ%2BJWQiCryQ%2FkyE%3D&Expires=1750372461
7287,0,outstanding,2025-03-13T14:32:46.345732+00:00,2025-04-04T17:00:00+00:00,2025-05-06T13:30:43.788461+00:00,2025-06-30T12:00:00+00:00,False,407667,9,G:\Applied Materials\20250312 - 407667,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/31f35fd5-026f-4ac9-af25-91a5bdea8f58/Quote7287.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=4PddCpIDeoIZ9O79jKIiNv8MhK4%3D&Expires=1750372456
7288,0,expired,2025-03-13T14:40:32.154926+00:00,2025-03-28T17:00:00+00:00,2025-03-26T18:55:30.676281+00:00,2025-04-30T12:00:00+00:00,True,407756,2,G:\Applied Materials\20250312 - 407756,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d1cb8ce5-798e-433c-85bc-cf436e2d32f1/Quote7288.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=dmoEC21XExktR1uNM3pzSaf8T7A%3D&Expires=1750372459
7290,0,expired,2025-03-13T15:41:53.146942+00:00,2025-03-19T17:00:00+00:00,2025-03-20T12:15:25.460059+00:00,2025-04-12T15:41:53.136233+00:00,True,C407 parts,2,G:\CesiumAstro\20250312 - C407 parts,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/84c6d1be-3884-4013-a5b5-7f7e4b8e0237/Quote7290.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=86e42To8QRyRUOzYHNkfomxepY0%3D&Expires=1750372457
7291,0,expired,2025-03-13T15:58:14.236595+00:00,2025-03-16T15:58:14.225082+00:00,2025-04-25T15:14:53.718484+00:00,2025-05-30T12:00:00+00:00,True,Doc5059713434,1,"G:\Applied Materials\20250312 - Doc5059713434

Contract quote
No files for line 20, P/N 104608001",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/0a83889d-edca-41e1-8408-74a8c1845c6b/Quote7291.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=SQLJ70ZIlwfUe8gqfkMWqTMVx1w%3D&Expires=1750372463
7292,0,expired,2025-03-13T16:12:57.392989+00:00,2025-03-19T17:00:00+00:00,2025-03-26T18:51:31.417093+00:00,2025-04-30T12:00:00+00:00,True,MQ11548,9,G:\Ichor\20250312 - MQ11548,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/0b2fe806-57b1-462c-9965-85297d6795a7/Quote7292.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=82%2FkUeWe%2B%2F4GWNQt6f%2Fxj1qS4Kc%3D&Expires=1750372464
7293,0,expired,2025-03-13T18:05:20.059834+00:00,2025-03-24T17:00:00+00:00,2025-03-24T19:22:51.431807+00:00,2025-04-12T18:05:20.037501+00:00,True,BID0029366,2,"G:\Bell Helicopter\20250312 - BID0029366

Quote entered in S2B portal on 03/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b4d464ed-ca37-46fc-b61d-f7fd0a7cf75f/Quote7293.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=fFjYGCw%2BVWyUNA%2BWPiCsnLiOJV4%3D&Expires=1750372463
7294,0,expired,2025-03-13T18:06:41.935829+00:00,2025-03-24T17:00:00+00:00,2025-03-24T19:26:57.947778+00:00,2025-04-12T18:06:41.922371+00:00,True,BID0029367,2,"G:\Bell Helicopter\20250312 - BID0029367

Quote entered in S2B portal on 03/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/dafed0bf-6346-462f-b494-79709b5b6823/Quote7294.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=BDe%2FDjWqkmCEMLSJOyk2j3cDcc8%3D&Expires=1750372457
7295,0,expired,2025-03-13T18:06:59.460294+00:00,2025-03-24T17:00:00+00:00,2025-03-24T20:37:07.358798+00:00,2025-04-12T18:06:59.443377+00:00,True,BID0029368,2,"G:\Bell Helicopter\20250312 - BID0029368

Quote entered in S2B portal on 03/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/61d8e00a-e2f9-4c23-8445-01987a4f4cd2/Quote7295.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=33JIdg8l9nSsslLC%2BUp5iwGJyiI%3D&Expires=1750372460
7296,0,expired,2025-03-13T18:07:16.636430+00:00,2025-03-24T17:00:00+00:00,2025-03-24T20:51:05.411664+00:00,2025-04-12T18:07:16.626112+00:00,True,BID0029369,1,"G:\Bell Helicopter\20250312 - BID0029369

Quote entered in S2B portal on 03/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b56b39a7-87a2-4702-8fba-5908c0878696/Quote7296.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=8bBfXCxR3f3VeZg9wd%2FusKFBedU%3D&Expires=1750372462
7297,0,expired,2025-03-13T18:07:43.330311+00:00,2025-03-24T17:00:00+00:00,2025-03-24T18:54:32.294623+00:00,2025-04-12T18:07:43.314314+00:00,True,BID0029381,9,"G:\Bell Helicopter\20250312 - BID0029381

Quote entered into S2B portal 03/24/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/918d0cb1-4d7f-40f8-95f3-972eb88f08e9/Quote7297.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=vj6H9xZnHFIyviFPADvo%2FsSAcTE%3D&Expires=1750372462
7298,0,accepted,2025-03-14T16:29:40.324366+00:00,2025-03-17T16:29:40.312932+00:00,2025-03-14T17:52:37.181505+00:00,2025-04-13T16:29:40.309791+00:00,True,0270-19755,1,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/0400168b-57e1-4ef5-94ff-6d70a4f76a1e/Quote7298.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=oj1z9E%2FQdZH4lvObnXbwTIpjobc%3D&Expires=1750372461
7299,0,expired,2025-03-17T14:00:07.581565+00:00,2025-03-24T17:00:00+00:00,2025-03-27T19:24:08.212310+00:00,2025-04-16T14:00:07.567545+00:00,True,28508-1,1,"G:\Optimas\20250313 - 28508-1

Total Annual Volume:	9,000",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/375a8216-a61f-4210-bf63-bb88c9e51ab2/Quote7299.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=UNHgkCHm8DzDNnKA7%2FVk2poMIAQ%3D&Expires=1750372458
7289,1,expired,2025-03-13T17:26:39.958356+00:00,2025-03-16T17:26:39.943706+00:00,2025-03-13T17:48:43.641636+00:00,2025-04-12T17:26:39.939612+00:00,True,Re:Build Manufacturing,1,"-	550 of P000735-004, first units available target 4/14
o	A previous version was ordered by Re:Build Composite Resources in late 2023 via the attached purchase order, provided for reference only. There is a slight change to anodize treatment, depicted in the updated drawing attached, but no change to geometry – I’m wondering if price can be decreased with the re-use of previous NRE efforts.
-	136 of P0001676-002, first units available target 4/28. Previous version was ordered on the same PO, but geometry has changed slightly.

We are aiming to produce 5 assemblies per week, with potential to ramp up to 10 after the first month, which amounts to:
•	20 -> 40 / week of P000735-004
•	5 -> 10 / week of P0001676-002",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/8b309a4e-cde6-452f-9504-0debd626ab55/Quote7289-1.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=8iJ8qNm%2BmtwwBzNgqH3zwdo8mtU%3D&Expires=1750373926
