quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7872,0,draft,2025-06-04T18:48:19.520242+00:00,2025-06-11T17:00:00+00:00,,2025-07-04T18:48:19.504544+00:00,False,422481,3,"G:\Applied Materials\20250604 - 422481

QTY/EAU requested",
7873,0,draft,2025-06-04T18:52:00.537375+00:00,2025-06-09T17:00:00+00:00,,2025-07-04T18:52:00.523037+00:00,False,Q08230-1,9,G:\Projects Unlimited\20250604 - Q08230-1,
7874,0,draft,2025-06-05T14:33:49.094748+00:00,2025-06-16T17:00:00+00:00,,2025-07-05T14:33:49.080322+00:00,False,AA25132,9,G:\Ducommun  ( also part of LABARGE )\20250604 - AA25132,
7875,0,draft,2025-06-05T23:24:58.624814+00:00,2025-06-08T23:24:58.615489+00:00,,2025-07-05T23:24:58.613694+00:00,False,0090-15027 UPREV,9,G:\Applied Materials\0090-15027 Rev 05 Prints,
7876,0,draft,2025-06-06T13:32:21.100088+00:00,2025-06-09T13:32:21.085264+00:00,,2025-07-06T13:32:21.081974+00:00,False,AVIO Work order 24-1207,9,Please quote this for Engrave and Paint only.,
7877,0,outstanding,2025-06-06T18:05:24.207417+00:00,2025-06-09T18:05:24.195601+00:00,2025-06-06T18:26:51.509295+00:00,2025-07-06T18:05:24.193631+00:00,False,RFQ - 102020 & 102021,9,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/aa1ec60a-db02-4968-9fb8-72219aae9762/Quote7877.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=fZZK4siLxdDNqV6z199hWYz6spY%3D&Expires=1750371408
7878,0,draft,2025-06-06T18:19:17.166556+00:00,2025-06-16T17:00:00+00:00,,2025-07-06T18:19:17.152239+00:00,False,BID0031233,9,G:\Bell Helicopter\20250604 - BID0031233,
7879,0,draft,2025-06-06T18:25:50.173080+00:00,2025-06-16T17:00:00+00:00,,2025-07-06T18:25:50.158371+00:00,False,BID0031182,,G:\Bell Helicopter\20250604 - BID0031182,
7880,0,draft,2025-06-06T18:27:52.992192+00:00,2025-06-17T17:00:00+00:00,,2025-07-06T18:27:52.978686+00:00,False,BID0031229,,G:\Bell Helicopter\20250604 - BID0031229,
7881,0,draft,2025-06-06T18:29:41.000047+00:00,2025-06-18T17:00:00+00:00,,2025-07-06T18:29:40.985252+00:00,False,BID0031251,2,G:\Bell Helicopter\20250605 - BID0031251,
7882,0,draft,2025-06-06T18:32:30.722815+00:00,2025-06-17T17:00:00+00:00,,2025-07-06T18:32:30.711724+00:00,False,BID0031242,2,G:\Bell Helicopter\20250604 - BID0031242,
7883,0,draft,2025-06-06T18:34:43.761973+00:00,2025-06-18T17:00:00+00:00,,2025-07-06T18:34:43.750052+00:00,False,BID0031139,2,G:\Bell Helicopter\20250606 - BID0031139,
7884,0,draft,2025-06-06T18:38:16.145255+00:00,2025-06-12T17:00:00+00:00,,2025-07-06T18:38:16.132949+00:00,False,Q08230-4,9,G:\Projects Unlimited\20250604 - Q08230-4,
7885,0,draft,2025-06-06T18:41:47.986840+00:00,2025-06-12T17:00:00+00:00,,2025-07-06T18:41:47.971202+00:00,False,Q08230-3,9,G:\Projects Unlimited\20250604 - Q08230-3,
7886,0,draft,2025-06-06T18:43:27.187370+00:00,2025-06-12T17:00:00+00:00,,2025-07-06T18:43:27.173082+00:00,False,Q08230-2,9,G:\Projects Unlimited\20250604 - Q08230-2,
7887,0,draft,2025-06-06T18:50:53.781352+00:00,2025-06-11T17:00:00+00:00,,2025-07-06T18:50:53.767432+00:00,False,421825,1,"G:\Applied Materials\20250604 - 421825

MOQ 100
$340 target
EAU 364",
7888,0,outstanding,2025-06-06T18:54:06.695379+00:00,2025-06-09T17:00:00+00:00,2025-06-11T14:29:51.105020+00:00,2025-07-30T12:00:00+00:00,False,Bell V280 ICDS Plug,10,G:\Pankl Aerospace Systems INC\20250604 - Bell V280 ICDS Plug,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/adb98b76-bd72-43f3-88bb-07deab6206da/Quote7888.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wPFZa%2FLuFq36y56QzaVpSYIHxBM%3D&Expires=1750371419
7889,0,draft,2025-06-09T13:22:58.623709+00:00,2025-06-30T17:00:00+00:00,,2025-07-09T13:22:58.612039+00:00,False,422721,9,"G:\Applied Materials\20250605 - 422721

QTY/EAU requested",
7890,0,draft,2025-06-09T13:50:48.875211+00:00,2025-06-13T17:00:00+00:00,,2025-07-09T13:50:48.862218+00:00,False,422728,2,"G:\Applied Materials\20250605 - 422728

Quote for Contract",
7891,0,draft,2025-06-09T14:13:33.257770+00:00,2025-06-09T17:00:00+00:00,,2025-07-09T14:13:33.247728+00:00,False,422742,3,G:\Applied Materials\20250605 - 422742,
7892,0,draft,2025-06-09T15:38:01.480306+00:00,2025-06-12T15:38:01.469630+00:00,,2025-07-09T15:38:01.467576+00:00,False,422857,,"G:\Applied Materials\20250605 - 422857

EAU 700",
7893,0,outstanding,2025-06-09T15:46:26.902720+00:00,2025-06-16T17:00:00+00:00,2025-06-11T14:20:00.175769+00:00,2025-07-30T12:00:00+00:00,False,422973,,G:\Applied Materials\20250606 - 422973,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9359cf30-17c1-4791-b404-ab2d368afd19/Quote7893.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=GqBhtg8WVPKsPwgt9J22cS0yXcc%3D&Expires=1750371414
7894,0,outstanding,2025-06-09T16:02:06.781891+00:00,2025-06-13T17:00:00+00:00,2025-06-12T18:53:27.138182+00:00,2025-07-30T12:00:00+00:00,False,RFQ - 117660,9,"K-drive, historical part",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9e3aaaca-ee93-45da-adf0-9ae591ba1f98/Quote7894.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=e1S3UtnzSVqJGiGez9ugPbU4nNw%3D&Expires=1750371413
7895,0,draft,2025-06-09T16:04:58.265532+00:00,2025-06-13T17:00:00+00:00,,2025-07-09T16:04:58.248344+00:00,False,102020 & 102021,9,"Quote #7877 50pc sent,  100pc was also requested",
7896,0,outstanding,2025-06-09T16:08:23.857057+00:00,2025-06-13T17:00:00+00:00,2025-06-11T14:11:47.302705+00:00,2025-07-30T12:00:00+00:00,False,423006,,G:\Applied Materials\20250606 - 423006,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/91a851bd-e52c-43a6-a637-bea0ce36605d/Quote7896.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=bBuhp%2BvA72n62Xnw%2ByIFYm2T9jA%3D&Expires=1750371422
7897,0,draft,2025-06-10T13:41:05.271007+00:00,2025-06-24T17:00:00+00:00,,2025-07-10T13:41:05.252201+00:00,False,423129,3,G:\Applied Materials\20250609 - 423129,
7898,0,draft,2025-06-10T13:44:23.690015+00:00,2025-06-13T17:00:00+00:00,,2025-07-10T13:44:23.675428+00:00,False,423276,3,"G:\Applied Materials\20250609 - 423276

First purchase QTY will be x1. EAU unavailable due to being NPI",
7899,0,draft,2025-06-10T14:16:43.150976+00:00,2025-06-18T17:00:00+00:00,,2025-07-10T14:16:43.134112+00:00,False,CA-1355682,,G:\Boeing\20250605 - CA-1355682,
