quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7756,0,outstanding,2025-05-20T13:07:47.545428+00:00,2025-05-28T17:00:00+00:00,2025-05-27T18:11:30.800683+00:00,2025-06-19T13:07:47.532965+00:00,False,BID0030874,9,"G:\Bell Helicopter\20250516 - BID0030874

Quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/865249ad-7395-450d-94ce-ff5d20284156/Quote7756.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=bxpPLbaoNdo9cs9dAr27voHASQk%3D&Expires=1750374300
7757,0,outstanding,2025-05-20T13:10:00.755882+00:00,2025-05-28T17:00:00+00:00,2025-05-28T11:44:17.252711+00:00,2025-06-19T13:10:00.741433+00:00,False,BID0030893,,"G:\Bell Helicopter\20250516 - BID0030893

Quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/2a2319aa-fd0f-4a1d-b61f-a17e81a1660b/Quote7757.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=%2FrqYKU9kQHlu74132NTFNCL03rA%3D&Expires=1750374302
7758,0,outstanding,2025-05-20T13:11:43.748017+00:00,2025-05-28T17:00:00+00:00,2025-05-27T19:47:18.419671+00:00,2025-06-19T13:11:43.738063+00:00,False,BID0030894,,"G:\Bell Helicopter\20250516 - BID0030894

Quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e2c7c3b9-1f1c-43f5-bff6-5abdcc70f997/Quote7758.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=RQ60oznkprzM3dwTTAPyT%2BIW5lU%3D&Expires=1750374305
7759,0,outstanding,2025-05-20T13:12:00.185307+00:00,2025-05-28T17:00:00+00:00,2025-05-27T15:05:03.629175+00:00,2025-06-19T13:12:00.172881+00:00,False,BID0030892,,"G:\Bell Helicopter\20250516 - BID0030892

Quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d9123794-a5cb-41d4-9886-2830dc29dcdd/Quote7759.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=7s5ZB2nhlTD%2FZ4AcurCe5yh2qI8%3D&Expires=1750374300
7760,0,outstanding,2025-05-20T13:13:41.174760+00:00,2025-05-28T17:00:00+00:00,2025-06-02T14:28:04.842315+00:00,2025-06-19T13:13:41.161526+00:00,False,BID0030882,9,"G:\Bell Helicopter\20250516 - BID0030882

Quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/bc47c42e-f44b-4b4c-aa82-9afdacc49b1f/Quote7760.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=rutPIrC%2B08y1I4SaR4t%2BMtyMw1I%3D&Expires=1750374315
7761,0,outstanding,2025-05-20T13:15:45.324207+00:00,2025-06-06T17:00:00+00:00,2025-06-06T20:20:31.757303+00:00,2025-06-19T13:15:45.312314+00:00,False,BID0030891,,"G:\Bell Helicopter\20250516 - BID0030891

Quote entered in S2B portal on 06/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/46d1ffc0-9eb7-4828-aa68-aa0ed70c2ba7/Quote7761.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=jejXuppNbkh%2BrhI%2FRncO9r4YdjA%3D&Expires=1750374316
7762,0,outstanding,2025-05-20T13:17:52.558217+00:00,2025-05-28T17:00:00+00:00,2025-06-03T15:01:10.990752+00:00,2025-06-19T13:17:52.542581+00:00,False,BID0030884,,"G:\Bell Helicopter\20250516 - BID0030884

Quote entered in S2B portal on 06/04/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/8f09f757-bf67-420b-aa08-db3cd4116e80/Quote7762.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=%2F7H2vIMH2iRK6Sk7jXewHwiwusg%3D&Expires=1750374315
7763,0,outstanding,2025-05-20T13:19:47.306327+00:00,2025-05-28T17:00:00+00:00,2025-06-02T20:20:38.637028+00:00,2025-06-19T13:19:47.292396+00:00,False,BID0030872,,"G:\Bell Helicopter\20250516 - BID0030872

Quote entered in S2B portal on 06/04/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/f6937e23-e253-4a85-b5d3-6517ca33d5bf/Quote7763.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=d75XLTdWPlCWEds3TMGEZLY5%2FPs%3D&Expires=1750374315
7764,0,outstanding,2025-05-20T13:22:20.560044+00:00,2025-05-28T17:00:00+00:00,2025-06-02T19:37:41.332541+00:00,2025-06-19T13:22:20.545200+00:00,False,BID0030879,9,"G:\Bell Helicopter\20250516 - BID0030879

Quote entered in S2B portal on 06/04/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/1606a277-0b90-49bb-87a8-ca9d256a0406/Quote7764.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=x2gTQ2cwZsIrG0cwtNzsnwPVGgk%3D&Expires=1750374315
7765,0,outstanding,2025-05-20T13:24:12.962304+00:00,2025-05-28T17:00:00+00:00,2025-06-02T19:18:58.944819+00:00,2025-06-19T13:24:12.950777+00:00,False,BID0030875,9,"G:\Bell Helicopter\20250516 - BID0030875

Quote entered in S2B portal on 06/04/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/1e329661-7184-42bb-b431-7b40c90d706a/Quote7765.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=F4aV661oGXuDZZN2NYD%2Facp7enI%3D&Expires=1750374316
7766,0,outstanding,2025-05-20T13:36:02.503841+00:00,2025-05-29T17:00:00+00:00,2025-06-04T15:41:17.518652+00:00,2025-07-05T12:00:00+00:00,False,419526,2,"G:\Applied Materials\20250516 - 419526

Exact EAU is yet to be known. Please offer quote with tired price for the qty's x1, x3, x5,x10 and above x10.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/79859fa4-b8bd-4a3d-af4a-2108f86092c4/Quote7766.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=DJ2%2FZYPWqInWgc6mIM%2BCaC24paE%3D&Expires=1750374322
7767,0,draft,2025-05-20T13:39:31.198224+00:00,2025-05-23T17:00:00+00:00,,2025-06-19T13:39:31.187814+00:00,False,HOT quote BMA ENZO,1,"G:\Benchmark Precision Technologies\20250516 - HOT quote BMA ENZO

Note from customer
""I am missing the drawings for the 0015-10531 but will send it as soon as possible""",
7768,0,outstanding,2025-05-20T13:43:32.898745+00:00,2025-05-26T17:00:00+00:00,2025-05-28T14:35:16.587549+00:00,2025-06-30T12:00:00+00:00,False,419686,2,"G:\Applied Materials\20250519 - 419686

Quote for Contract
EAU 100",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a19a715a-ee17-406e-a8e1-3f89013ddec5/Quote7768.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=IBUQqNdhlw4DM%2FvLbABljL6ZhIo%3D&Expires=1750374322
7769,0,draft,2025-05-20T13:46:14.176340+00:00,2025-05-30T17:00:00+00:00,,2025-06-19T13:46:14.164323+00:00,False,419688,2,"G:\Applied Materials\20250519 - 419688

Exact EAU is yet to be known. Please offer quote with tired price for the qty's x1, x3, x5,x10 and above x10.QTY/EAU requested",
7770,0,outstanding,2025-05-20T13:49:27.656178+00:00,2025-05-26T17:00:00+00:00,2025-06-12T19:20:53.657965+00:00,2025-07-30T12:00:00+00:00,False,CesiumAstro Machined Parts,2,"G:\CesiumAstro\20250519 -  CesiumAstro Machined Parts

Material would be copper 110. I’m hoping for a quick turn on these, 1-2 weeks after placing the PO. If that’s too soon, quoting at the quickest possible time.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ed105edf-c1eb-4c42-bc2c-58aeeaa74ff8/Quote7770.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=jOvP%2Fp69mSaumY%2FDwJk4Augab5Y%3D&Expires=1750374319
7771,0,outstanding,2025-05-20T13:49:37.977837+00:00,2025-05-23T13:49:37.963636+00:00,2025-05-20T19:44:51.322261+00:00,2025-06-30T12:00:00+00:00,False,S1205488_AMAT_RFQ(HOT),9,G:\UCT\20250519 - S1205488_AMAT_RFQ(HOT),https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/43c0d8fd-bc07-4c62-a9dd-421612243a97/Quote7771.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=b%2B2LeNzWsIjDhgYzHDpVwmsxp0I%3D&Expires=1750374316
7772,0,draft,2025-05-20T13:50:23.517050+00:00,2025-05-23T13:50:23.508262+00:00,,2025-06-19T13:50:23.506441+00:00,False,419763,2,G:\Applied Materials\20250519 -  419763,
7773,0,draft,2025-05-20T13:53:44.890080+00:00,2025-05-28T17:00:00+00:00,,2025-06-19T13:53:44.871999+00:00,False,419772,2,"G:\Applied Materials\20250519 - 419772

QTY/EAU requested",
7774,0,outstanding,2025-05-20T13:55:46.323393+00:00,2025-05-23T13:55:46.311454+00:00,2025-06-12T19:18:14.840021+00:00,2025-07-30T12:00:00+00:00,False,419788,2,G:\Applied Materials\20250519 - 419788,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/75b5b1d8-37be-45d2-a40c-bac9d9ccb5a1/Quote7774.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Zrc%2BS3R5NwZ5Pog%2Bs3w37gzyB%2FA%3D&Expires=1750374323
7775,0,draft,2025-05-20T14:12:14.421021+00:00,2025-06-10T17:00:00+00:00,,2025-06-19T14:12:13.695598+00:00,False,CA-1351405,3,G:\Boeing\20250519 -CA-1351405,
7776,0,draft,2025-05-21T14:19:39.296538+00:00,2025-06-13T17:00:00+00:00,,2025-06-20T14:19:39.281979+00:00,False,BID0030870,,G:\Bell Helicopter\20250516 - BID0030870,
7777,0,outstanding,2025-05-21T14:20:15.845465+00:00,2025-06-04T17:00:00+00:00,2025-06-06T19:47:58.276088+00:00,2025-06-20T14:20:15.829685+00:00,False,BID0030877,,"G:\Bell Helicopter\20250516 - BID0030877

Quote entered in S2B portal on 06/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/59e237be-2936-4859-9bd4-df456e134ab3/Quote7777.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=ZBcHl1XPcvJFVuoOvGaVZcTyVLc%3D&Expires=1750374322
7778,0,draft,2025-05-21T14:21:40.782753+00:00,2025-06-06T17:00:00+00:00,,2025-06-20T14:21:40.767908+00:00,False,BID0030901,1,"G:\Bell Helicopter\20250516 - BID0030901

Closed for response in the CLM portal 06/11/25",
7779,0,trash,2025-05-21T14:39:18.897383+00:00,2025-07-02T17:00:00+00:00,,2025-06-20T14:39:18.881315+00:00,False,CA-1352047,,WAS A TEST (This was no quoted in the EPIC portal),
7780,0,outstanding,2025-05-22T11:30:00.442780+00:00,2025-05-25T11:30:00.433435+00:00,2025-05-22T11:49:41.329060+00:00,2025-06-21T11:30:00.432040+00:00,False,K5M28819-Y,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/dead0c1c-e84c-4870-bf0e-ac6fd05fb1ba/Quote7780.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=F6T3Q%2Frqw%2BakQTAO9AlPf41xwx0%3D&Expires=1750374324
7781,0,outstanding,2025-05-22T14:14:05.052929+00:00,2025-06-02T17:00:00+00:00,2025-06-12T20:11:17.382373+00:00,2025-06-30T12:00:00+00:00,False,419957,3,"G:\Applied Materials\20250520 - 419957

Quote for Contract",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d0819db1-9ea8-4b1b-92eb-4b0933bf12c8/Quote7781.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=UEB9Gs4nsWoZ8gEeZuXQPTtk%2Fo4%3D&Expires=1750374325
7782,0,draft,2025-05-22T14:18:42.730847+00:00,2025-06-05T17:00:00+00:00,,2025-06-21T14:18:42.720927+00:00,False,420006,9,"G:\Applied Materials\20250520 - 420006

We are looking into transition Zeus Endura 5 AC Rcks to HVM and the target is x400 units annually by Y28. Currently we are doing 10 per Qtr and 40 annually. Please provide a scale pricing for qty 40, 100, 200 and 400 for further analysis.

Similar to quote 7720",
7783,0,outstanding,2025-05-22T14:22:58.544601+00:00,2025-05-27T17:00:00+00:00,2025-06-11T14:28:11.176347+00:00,2025-07-30T12:00:00+00:00,False,420082,10,"G:\Applied Materials\20250520 - 420082

No QTY or EAU. According to the customer - this is a FAI part,  and they are just quoting for review.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/cb06fe4a-def7-4087-a58e-78b1e1cfd465/Quote7783.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=yHuSV7D5x0iMzIvSr1wJEOa2aQY%3D&Expires=1750374329
7784,0,outstanding,2025-05-22T16:17:22.979556+00:00,2025-05-30T17:00:00+00:00,2025-06-12T20:17:38.089188+00:00,2025-07-30T12:00:00+00:00,False,420111,2,"G:\Applied Materials\20250521 - 420111

EAU 2300",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/bd4efbca-7dd9-45f8-9b1f-cfdd635931ee/Quote7784.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=MSAbkfICKSHZnrX7XttYVWfSZu4%3D&Expires=1750374335
7785,0,draft,2025-05-22T16:20:22.090419+00:00,2025-06-10T17:00:00+00:00,,2025-06-21T16:20:22.038995+00:00,False,419981,3,"G:\Applied Materials\20250521 - 419981

Quote for Contract
Quoted a couple of these parts 5yrs ago on quote #230",
7786,0,draft,2025-05-22T16:28:15.545802+00:00,2025-06-05T17:00:00+00:00,,2025-06-21T16:28:15.530416+00:00,False,H850U0327300 & H850U0327301,,G:\Airbus\20250521 - H850U0327300 & H850U0327301,
7787,0,draft,2025-05-22T16:33:45.144604+00:00,2025-06-05T17:00:00+00:00,,2025-06-21T16:33:45.128358+00:00,False,420388,2,"G:\Applied Materials\20250522 - 420388

Pending Spec request",
7788,0,draft,2025-05-22T16:36:15.733640+00:00,2025-05-28T17:00:00+00:00,,2025-06-21T16:36:15.721285+00:00,False,420397,9,"G:\Applied Materials\20250522 - 420397

No QTY or EAU. According to the customer - this is a FAI part,  and they are just quoting for review.
Please make sure to look at the files, and quote REV 02",
7789,0,draft,2025-05-22T16:42:31.331403+00:00,2025-06-04T17:00:00+00:00,,2025-07-12T12:00:00+00:00,False,420395,,G:\Applied Materials\20250522 - 420395,
7790,0,outstanding,2025-05-22T16:45:20.882570+00:00,2025-05-28T17:00:00+00:00,2025-06-12T20:18:03.373896+00:00,2025-07-30T12:00:00+00:00,False,420399,2,"G:\Applied Materials\20250522 - 420399

No QTY or EAU. According to the customer - this is a FAI part,  and they are just quoting for review.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d1e866eb-a3d3-4a85-be37-49688c67e2ac/Quote7790.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=IjssPMWlKeYFgr3%2Fhs%2BNH4h%2Fvjo%3D&Expires=1750374327
7791,0,draft,2025-05-22T16:48:13.599250+00:00,2025-06-05T17:00:00+00:00,,2025-06-21T16:48:13.581606+00:00,False,420421,1,"G:\Applied Materials\20250522 - 420421

Customer asked if we could use the BOM to complete the quote, his team does not have any other drawings to provide.",
7792,0,outstanding,2025-05-22T16:52:18.141462+00:00,2025-05-29T17:00:00+00:00,2025-06-03T19:41:44.684142+00:00,2025-07-05T12:00:00+00:00,False,MQ11606,2,G:\Ichor\20250522 - MQ11606,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/fc648568-1382-424a-b8ae-4c76330e274b/Quote7792.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=%2BwF%2B2P4AHdjQSK38ZMTs8JDG4sk%3D&Expires=1750374334
7793,0,outstanding,2025-05-22T16:55:55.874940+00:00,2025-05-29T17:00:00+00:00,2025-05-29T13:55:18.501990+00:00,2025-06-30T12:00:00+00:00,False,SO37129,10,"G:\F3 Engineering\20250522 - SO37129

Requested files for line 11,12,13",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/fb78a587-c9d7-4b12-b86d-3cd457c4bc95/Quote7793.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=9ltRWtDzYQa7eNQDHi2SeWR4kM8%3D&Expires=1750374332
7794,0,outstanding,2025-05-23T13:58:29.527974+00:00,2025-05-26T13:58:29.516188+00:00,2025-05-23T14:32:46.861341+00:00,2025-06-22T13:58:29.514045+00:00,False,,9,"K-drive, historical part",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/36826d0f-e6a6-46da-b245-970c06cdde7d/Quote7794.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wTbax4QjX08MdwjaX88FI2l7UyA%3D&Expires=1750374331
7795,0,outstanding,2025-05-23T16:29:47.674592+00:00,2025-06-04T17:00:00+00:00,2025-06-04T12:49:23.035960+00:00,2025-06-22T16:29:47.657482+00:00,False,BID0031029,,"G:\Bell Helicopter\20250522 - BID0031029

Quote entered in S2B portal on 06/04/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/0abf0afd-ff75-47c5-98bd-0d77b362ceb5/Quote7795.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=HYM16RaTf3eF1mESzmoNxJMGXoA%3D&Expires=1750374329
7796,0,outstanding,2025-05-23T16:30:00.266850+00:00,2025-06-04T17:00:00+00:00,2025-06-06T15:11:37.060221+00:00,2025-06-22T16:30:00.251723+00:00,False,BID0031030,,"G:\Bell Helicopter\20250522 - BID0031030

Quote entered in S2B portal on 06/04/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9eb2d3cc-bcb8-4b40-a9e6-00fa1499ce53/Quote7796.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Y1fiBtKF9%2BpxVe2%2Fy5CBkpizL1U%3D&Expires=1750374328
7797,0,outstanding,2025-05-23T16:30:12.167799+00:00,2025-06-02T17:00:00+00:00,2025-06-02T13:04:28.479626+00:00,2025-06-22T16:30:12.153383+00:00,False,BID0030998,,"G:\Bell Helicopter\20250521 - BID0030998

No quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/31ee9f63-e0f0-457e-ade2-1dd94d29eec5/Quote7797.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=56CxrvZhm1QSBadTA9%2F5vlLSB5k%3D&Expires=1750374325
7798,0,outstanding,2025-05-23T16:30:24.304754+00:00,2025-06-02T17:00:00+00:00,2025-06-02T12:59:57.076749+00:00,2025-06-22T16:30:24.289339+00:00,False,BID0030994,,"G:\Bell Helicopter\20250521 - BID0030994

Quote entered in S2B portal on 05/28/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9d3d07ac-f534-4b57-83be-1aab23822808/Quote7798.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=F%2Fa5Jvj34JJQbwhyum1dG7zu67E%3D&Expires=1750374327
7799,0,trash,2025-05-23T17:25:49.946672+00:00,2025-05-28T17:00:00+00:00,,2025-06-22T17:25:49.935523+00:00,False,BID0030983,,File Location here.,
7739,1,accepted,2025-06-03T18:08:03.721847+00:00,2025-06-06T18:08:03.710694+00:00,2025-06-03T18:16:24.172262+00:00,2025-07-03T18:08:03.707435+00:00,False,BID0030836,,"G:\Bell Helicopter\20250514 - BID0030836

RFQ was cancelled in the CLM portal before we could bid",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/2b8e7b53-0498-4c62-a7c7-b612bac3f869/Quote7739-1.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=ZsRaBciSO%2BlCTXvzixz04DoHutc%3D&Expires=1750374337
