quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7156,0,accepted,2025-02-21T16:56:22.333596+00:00,2025-03-04T18:00:00+00:00,2025-03-11T16:12:45.591786+00:00,2025-03-23T16:56:22.317004+00:00,True,BID0029072,2,"G:\Bell Helicopter\20250220 - BID0029072

Quote uploaded into S2B portal on 03/12/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/db735164-75f9-4c89-91b2-a6550be7deb1/Quote7156.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=mhW5qQl4A%2BBlFJW4pcdIO2YNHnM%3D&Expires=1750372348
7157,0,expired,2025-02-21T17:02:13.970256+00:00,2025-03-04T18:00:00+00:00,2025-03-04T14:44:10.455523+00:00,2025-03-23T17:02:13.958015+00:00,True,BID0029076,3,"G:\Bell Helicopter\20250220 - BID0029076

Bid submitted into S2B portal on 03/06/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/299f71d7-a4fc-49a8-a873-0937a6234345/Quote7157.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=RPkohHovDR%2FFgg7he8RhWXCCw5Y%3D&Expires=1750372354
7158,0,accepted,2025-02-21T17:06:46.109130+00:00,2025-03-04T18:00:00+00:00,2025-03-05T16:00:14.839547+00:00,2025-03-23T17:06:46.093479+00:00,True,BID0029085,2,"G:\Bell Helicopter\20250220 - BID0029085

Bid submitted into S2B portal on 03/06/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/29e159c8-4684-46d6-bb2b-922d3bf1956c/Quote7158.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=zgTVPYdnFycNT4YDCSJo0ivZ3Gg%3D&Expires=1750372347
7159,0,expired,2025-02-21T17:10:38.084043+00:00,2025-03-05T18:00:00+00:00,2025-03-05T21:06:33.504618+00:00,2025-03-23T17:10:38.062307+00:00,True,BID0029104,2,"G:\Bell Helicopter\20250220 - BID0029104

Bid submitted into S2B portal on 03/06/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/afac31e2-7de2-4010-b27c-1ec3851112e0/Quote7159.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=eSMP69U1z%2FoHb12s%2BE1aD8xpvdE%3D&Expires=1750372346
7160,0,expired,2025-02-21T18:20:37.243581+00:00,2025-03-04T18:00:00+00:00,2025-02-25T17:43:02.187883+00:00,2025-03-31T12:00:00+00:00,True,BID0029089,10,"G:\Bell Helicopter\20250220 - BID0029089

no bid submitted into portal on 02/26/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ca5b1fce-fd5d-4093-b2ee-7bf9e743208e/Quote7160.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=0FwyJPofzHesoclYAI2hFSfSeiM%3D&Expires=1750372356
7161,0,expired,2025-02-21T18:23:42.983682+00:00,2025-02-28T18:00:00+00:00,2025-02-26T16:10:52.217621+00:00,2025-03-23T18:23:42.972371+00:00,True,BID0029087,2,"G:\Bell Helicopter\20250220 - BID0029087

Quote uploaded into S2B portal on 02/27/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/98b6411e-2e74-49f1-8717-5a1767bf4415/Quote7161.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=4NwjzuntAdhc9BKAWRDUOnV58tw%3D&Expires=1750372357
7162,0,expired,2025-02-21T18:38:26.035910+00:00,2025-03-07T18:00:00+00:00,2025-03-07T14:17:52.846505+00:00,2025-03-23T18:38:26.022551+00:00,True,BID0029040,2,"G:\Bell Helicopter\20250221 - BID0029040

Quote entered in S2B on 03/10",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d6f0b5d1-0c37-40a1-93d0-56db97a98077/Quote7162.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=7zQ%2BjKZrjiP6227jFXU81eXwBNY%3D&Expires=1750372366
7163,0,expired,2025-02-21T18:47:17.324270+00:00,2025-03-04T18:00:00+00:00,2025-02-26T21:02:13.031787+00:00,2025-03-23T18:47:17.311912+00:00,True,BID0029101,10,"G:\Bell Helicopter\20250220 - BID0029101

QTY 1
No quote uploaded into S2B portal on 02/27",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d64b6b74-eee0-4c58-b523-4b832f34f246/Quote7163.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=9ELCYag3l15xYdRFHv6i%2Bl%2Bmjtg%3D&Expires=1750372363
7165,0,expired,2025-02-21T20:01:04.114248+00:00,2025-02-26T18:00:00+00:00,2025-04-09T18:23:04.714736+00:00,2025-03-23T20:01:04.095897+00:00,True,AMT0022-27431 and AMT0020-47111,2,"Quote is still active 04/
G:\Benchmark Precision Technologies\20250219 - AMT0022-27431 and AMT0020-47111",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9d122a14-7cc3-4517-864a-0d41c6a552ed/Quote7165.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=mO9VwhWprN66psHhHYAYLn0Vwr8%3D&Expires=1750372364
7166,0,expired,2025-02-21T20:08:43.704549+00:00,2025-02-28T18:00:00+00:00,2025-03-26T20:33:25.590175+00:00,2025-04-30T12:00:00+00:00,True,403797,10,G:\Applied Materials\20250219  - 403797,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/faadc008-fdb4-42eb-85fd-a7712682e5c4/Quote7166.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=N%2Bzwo2shG73MMc%2FGDIiZ4jhmCqc%3D&Expires=1750372367
7167,0,expired,2025-02-21T20:13:11.858778+00:00,2025-03-07T18:00:00+00:00,2025-04-15T13:55:05.937599+00:00,2025-05-30T12:00:00+00:00,True,403890,3,G:\Applied Materials\20250220 - 403890,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/1a7997ee-b073-4b37-9b12-2d6ceacf2da3/Quote7167.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=OcN1GBY1GcCkSjLH3vxUuLoPBcM%3D&Expires=1750372358
7168,0,expired,2025-02-21T20:16:39.432752+00:00,2025-02-28T18:00:00+00:00,2025-03-26T19:00:01.256843+00:00,2025-04-30T12:00:00+00:00,True,403964,3,"G:\Applied Materials\20250220 - 403964

0023-38794: EAU 30 
0023-38795: EAU 30",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e46881b5-ae4e-4701-af81-2734ad4140ce/Quote7168.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=xXipy98%2BFjMg4G3gC7GlanKUeYc%3D&Expires=1750372361
7169,0,expired,2025-02-21T20:20:12.816839+00:00,2025-02-24T20:20:12.802204+00:00,2025-04-14T13:42:16.993221+00:00,2025-05-24T12:00:00+00:00,True,404045,9,"G:\Applied Materials\20250220 - 404045

EAU is 110.  scale of 1, 5, and 10",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a8d10d19-3427-4bf6-b465-d786987a4dd5/Quote7169.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=fDZF2HDkf7cYGBMEaESqNzfwFqs%3D&Expires=1750372363
7170,0,expired,2025-02-21T20:23:37.950712+00:00,2025-02-27T18:00:00+00:00,2025-03-19T19:00:14.628215+00:00,2025-04-30T12:00:00+00:00,True,0051-51205 line item 1 and 2 RFQ,10,G:\UCT\20250220 - 0051-51205 line item 1 and 2 RFQ,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9568e927-1324-40fa-a8c4-74a247ae6f97/Quote7170.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=hcbkwjDmxEDGt42WLdDobpPAOrc%3D&Expires=1750372363
7171,0,expired,2025-02-21T21:22:00.265166+00:00,2025-02-28T18:00:00+00:00,2025-03-11T13:51:07.758087+00:00,2025-04-30T12:00:00+00:00,True,Cabletray Brackets offer request - IT8 USA Corp,2,"-	RSSTAU 108.200V          QTY: 6 
-	RSSTAU 108.400V          QTY: 22 
-	RSSTAU 108.500V          QTY: 8 

Translation:

-	Alto H -> Height H
-	Ancho B -> Width B
-	Distancia A > Distance A 
-	Brackets RSSTAU 108.100 V and RSSTAU 108.200V consist of:
1 rectangular horizontal steel tube that follows DIN EN 10219-2 (40 x40x2mm), no holes
1 rectangular vertical steel tube that follows DIN EN 10219-2 (40 x40x2mm), no holes
-	Brackets RSSTAU 108.300 V and RSSTAU 108.600V consist of:
1 rectangular horizontal steel tube that follows DIN EN 10219-2 (40 x40x2mm), no holes
1 rectangular vertical steel tube that follows DIN EN 10219-2 (40 x40x2mm), no holes

Delivery address: 19832 Panther Drive, Bldg. 4, Units 401-402-403, Pflugerville, TX 78660, USA. Please provide quote and ETA.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/add21e36-4264-45ae-a358-69578fe51af5/Quote7171.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=E65hyGQpnJ6H3ejKk2Puf%2B6GzaA%3D&Expires=1750372365
7172,0,expired,2025-02-24T16:56:32.802937+00:00,2025-02-27T16:56:32.794861+00:00,2025-02-26T13:23:04.502865+00:00,2025-03-26T16:56:32.793605+00:00,True,BCA-2024-127863,,G:\Boeing\BCA-2024-127863,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e023edd9-0698-41cf-9ccf-6213972dfccc/Quote7172.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=srwIbtuHmoUjFv9TRfZ3Ht4gqHk%3D&Expires=1750372362
7173,0,trash,2025-02-24T17:46:51.695868+00:00,2025-02-25T18:00:00+00:00,,2025-03-26T17:46:51.678308+00:00,True,404219,4,"G:\Applied Materials\20250221 - 404219

QTY 1
Closing per Dustin Drabs request",
7176,0,expired,2025-02-24T18:50:15.787638+00:00,2025-02-28T18:00:00+00:00,2025-02-28T16:02:24.418687+00:00,2025-03-31T12:00:00+00:00,True,404385,3,G:\Applied Materials\20250224 - 404385,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/28f9959f-46e5-49a8-a1b3-3a28f1f5b48f/Quote7176.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wKywcOjOFUcKCwkmL3NIRfJ4euQ%3D&Expires=1750372360
7177,0,expired,2025-02-24T19:08:36.538479+00:00,2025-03-10T17:00:00+00:00,2025-03-13T14:26:41.986735+00:00,2025-04-30T12:00:00+00:00,True,404475,1,"G:\Applied Materials\20250224 - 404475

EAU 500",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/2692ce6e-0b95-4100-802b-fe610d3857e3/Quote7177.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Yv%2BjkkP9EPOl%2FZmAMeVar13KA%2BE%3D&Expires=1750372360
7178,0,outstanding,2025-02-24T19:20:01.613016+00:00,2025-03-14T17:00:00+00:00,2025-05-27T13:24:25.684816+00:00,2025-06-30T12:00:00+00:00,False,404490,2,"G:\Applied Materials\20250224 - 404490

KIT/ please see BOM
QTY/EAU requested",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6aa426a5-e543-4a78-8b14-ac829ea2a6fd/Quote7178.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=LMu0FDBBZPCKHWGvb0ffOOfU7Cc%3D&Expires=1750372360
7180,0,outstanding,2025-02-24T19:49:02.080826+00:00,2025-04-29T17:00:00+00:00,2025-05-06T13:24:42.052234+00:00,2025-06-30T12:00:00+00:00,False,04926,2,G:\Benchmark Precision Technologies\20250224 -Quote 04926,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e3bdca17-2471-414f-bea1-3dd6f63db642/Quote7180.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=vvnPV84YjbBOF8XA%2BYZEh0OuR3k%3D&Expires=1750372369
7181,0,expired,2025-02-25T19:37:56.074736+00:00,2025-03-03T18:00:00+00:00,2025-02-27T13:10:21.241257+00:00,2025-03-27T19:37:56.064060+00:00,True,CA-1325132,,G:\Boeing\20250219 - CA-1325132,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/2f83b503-cf04-48d8-918a-2a812c5bd8a4/Quote7181.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=kRvP9Y1O6Bp3YNPi08AlEXWJmhw%3D&Expires=1750372368
7182,0,expired,2025-02-25T19:44:00.827578+00:00,2025-02-28T19:44:00.818448+00:00,2025-02-27T13:06:17.587906+00:00,2025-03-27T19:44:00.816466+00:00,True,CA-1313962,,G:\Boeing\20250221 - CA-1313962,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a2d1a1e8-5479-4ef7-a5f2-286fa9bded65/Quote7182.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=PffuJaTVmo1C7Uw85Xe1MBjyObs%3D&Expires=1750372376
7183,0,trash,2025-02-25T20:39:26.004168+00:00,2025-02-28T20:39:25.988728+00:00,,2025-03-27T20:39:25.985335+00:00,True,BID0026948,,"G:\Bell Helicopter\20241002 - BID0026948

Quote uploaded into S2B portal on 10/16/2024",
7184,0,expired,2025-02-26T15:04:07.152700+00:00,2025-03-10T05:00:00+00:00,2025-03-07T20:24:29.427013+00:00,2025-03-28T15:04:07.141447+00:00,True,BID0029121,2,"G:\Bell Helicopter\20250224 - BID0029121

No quote entered in S2B on 03/10",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d813032d-c84a-4e7e-8c3e-53f84a126761/Quote7184.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wTX18T%2F4xu%2FRJT5WPPz8CIcelsc%3D&Expires=1750372368
7185,0,expired,2025-02-26T15:05:26.291418+00:00,2025-03-28T05:00:00+00:00,2025-03-11T19:07:12.569404+00:00,2025-03-28T15:05:26.277338+00:00,True,BID0029125,2,"G:\Bell Helicopter\20250224 -BID0029125

Quote uploaded into S2B portal on 03/12/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ad4afc03-b99c-430e-93e5-9cc99b9c975e/Quote7185.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=4p0fBuidAtHH1qiF5BO%2B3QXYgJU%3D&Expires=1750372370
7187,0,expired,2025-02-26T15:09:20.009431+00:00,2025-03-01T15:09:19.997812+00:00,2025-02-26T22:18:33.056915+00:00,2025-03-28T15:09:19.995348+00:00,True,BID0029147,,"G:\Bell Helicopter\20250225 - BID0029147

No bid submitted into S2B portal on 02/27",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4aa4384c-36af-4beb-a4aa-2b778b998cbc/Quote7187.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=lPU%2BsMsLD%2FmFQh46xkUyJsd690Y%3D&Expires=1750372373
7188,0,accepted,2025-02-26T15:11:15.935873+00:00,2025-03-10T17:00:00+00:00,2025-03-07T22:25:05.900269+00:00,2025-03-28T15:11:15.923634+00:00,True,BID0029151,3,"G:\Bell Helicopter\20250225 - BID0029151

Bid submitted into S2B portal on 03/10",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/de9f786b-2781-4e9a-b74e-ba9c9f900928/Quote7188.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=A2GkaUZrgmm%2Fo4%2Br4oLg9C6UB%2F0%3D&Expires=1750372370
7189,0,accepted,2025-02-26T15:12:47.148948+00:00,2025-03-10T17:00:00+00:00,2025-03-11T13:48:19.057331+00:00,2025-03-28T15:12:47.135538+00:00,True,BID0029153,2,"G:\Bell Helicopter\20250225 - BID0029153

Quote uploaded into S2B portal 03/10/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9e8b6e54-904f-4e0b-b146-13fed02d6d51/Quote7189.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=VmpwvCgM2EzjthekW6GEcZrmLOE%3D&Expires=1750372371
7190,0,outstanding,2025-02-26T16:34:11.749245+00:00,2025-03-17T17:00:00+00:00,2025-05-27T13:26:28.635480+00:00,2025-06-30T12:00:00+00:00,False,404635,2,G:\Applied Materials\20250225 - 404635,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ff631adf-9555-43d3-adb2-5e7dd6c3a49d/Quote7190.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=kmvUmp5h8p8IGmRToYIOKxGLsSk%3D&Expires=1750372374
7191,0,expired,2025-02-26T16:40:25.817827+00:00,2025-03-03T18:00:00+00:00,2025-04-22T20:52:53.990415+00:00,2025-05-30T12:00:00+00:00,True,404447,10,"G:\Applied Materials\20250225 - 404447

QTY/EAU requested",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/c8af511b-b2a8-42ea-a326-001492a46334/Quote7191.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=zDTDupe6y%2BgunfCrz2vTv3c3vPo%3D&Expires=1750372378
7192,0,trash,2025-02-26T16:44:05.995167+00:00,2025-02-28T18:00:00+00:00,,2025-03-28T16:44:05.977751+00:00,True,404752,9,"G:\Applied Materials\20250225 - 404752

EAU 40-50 pc

Closing quote-- I am submitting the price that we just submitted from quote #6930.
CK",
7193,0,expired,2025-02-26T16:56:41.161644+00:00,2025-03-04T18:00:00+00:00,2025-03-07T18:10:29.410023+00:00,2025-04-10T12:00:00+00:00,True,MQ11518,2,G:\Ichor\20250225 - MQ11518,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/702d5ee2-2b90-430e-839f-6c1ce7686127/Quote7193.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wffqeuHDtonN9OvRpsO1motfS9w%3D&Expires=1750372377
7194,0,expired,2025-02-26T17:40:50.920872+00:00,2025-03-01T17:40:50.909714+00:00,2025-03-26T18:59:06.158024+00:00,2025-04-30T12:00:00+00:00,True,220-37922-000,1,G:\Ichor\20250226 - 220-37922-000,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6aa6e62c-0c39-436f-9d52-db91c6f4428c/Quote7194.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=TCwQ0R9qpBWXoJCnr0EmOSoQoRE%3D&Expires=1750372369
7195,0,expired,2025-02-26T23:39:49.034412+00:00,2025-03-01T23:39:49.025648+00:00,2025-03-14T20:27:30.793227+00:00,2025-03-28T23:39:49.024147+00:00,True,quick eng input / request,1,"File Location here.
Abhinav Vedire",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/782e190c-db03-463b-8e53-9727fff0a4c1/Quote7195.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=TNNXCnmajOkSg%2FrHqyIQrOLdR6w%3D&Expires=1750372372
7196,0,expired,2025-02-27T15:14:29.992853+00:00,2025-03-11T17:00:00+00:00,2025-04-23T18:58:34.583199+00:00,2025-05-30T12:00:00+00:00,True,404977,2,"G:\Applied Materials\20250226 - 404977

Quote for Contract",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3ab56329-8bf9-4b7d-9a87-5f4a6ce8e571/Quote7196.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=nFa%2F7SI0bzkPJG%2FAIAhlfWpJGLE%3D&Expires=1750372376
7197,0,expired,2025-02-27T15:19:25.773311+00:00,2025-03-07T18:00:00+00:00,2025-03-26T18:58:53.294815+00:00,2025-04-30T12:00:00+00:00,True,405002,3,"G:\Applied Materials\20250226 - 405002

As of now, AMAT only needs x1 for testing.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/68eb85eb-618b-408d-8a07-55d6f47601fd/Quote7197.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=3V47AxD0m7lhWwqGt%2F6HQ%2FXBRgU%3D&Expires=1750372375
7198,0,expired,2025-02-27T15:33:19.330601+00:00,2025-03-10T17:00:00+00:00,2025-03-10T21:39:56.665347+00:00,2025-03-29T15:33:19.320374+00:00,True,BID0029173,2,"G:\Bell Helicopter\20250227 - BID0029173

Quote uploaded into S2B portal 03/12/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/53125354-983f-490b-ad27-df9adc2f228c/Quote7198.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=0YNQ6Cx8r2MP2%2BfQfakYhfE1ybA%3D&Expires=1750372375
7199,0,expired,2025-02-27T16:30:23.320787+00:00,2025-03-11T17:00:00+00:00,2025-03-11T14:34:42.507308+00:00,2025-03-29T16:30:23.308176+00:00,True,BID0029168,2,"G:\Bell Helicopter\20250226 - BID0029168

No quote uploaded into S2B portal on 03/12/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/0b6b0688-3fff-4875-9347-91481c1267ee/Quote7199.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=X%2FcT1CJKKTDe%2FBY%2BUvmPAqUIZKc%3D&Expires=1750372373
7102,1,expired,2025-02-24T18:18:48.512236+00:00,2025-02-27T18:18:48.504700+00:00,2025-02-24T19:59:46.277616+00:00,2025-03-31T12:00:00+00:00,True,402612,9,G:\Applied Materials\20250212 - 402612,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/bd39ec12-05fc-47e9-8df0-576561c72f50/Quote7102-1.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=APhd%2FGrJ3UCAWaV2Z%2FY3x0Wezi8%3D&Expires=1750373809
