quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7554,0,outstanding,2025-04-22T20:41:34.637070+00:00,2025-04-28T17:00:00+00:00,2025-05-27T13:16:30.981983+00:00,2025-06-30T12:00:00+00:00,False,415125,1,"G:\Applied Materials\20250422 - 415125

x1 for FAI, and x1 EAU.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/f77465db-1018-478b-ae70-5b79f7f0e2d7/Quote7554.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=bJt7VCnjc9F182J1coX5JuygYlw%3D&Expires=1750374108
7555,0,expired,2025-04-22T20:47:48.280633+00:00,2025-04-25T20:47:48.261461+00:00,2025-04-24T19:53:04.513769+00:00,2025-05-22T20:47:48.257699+00:00,True,PN 04-P10225B28,9,"Our customer, Projects Unlimited, has requested we source these pins direct from your company.  We are looking for price and lead time for 10 samples and 450 piece production quantities.
Can you please take a look at this and let us know if you can supply a quote to us?

Plating, material",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/cbd8b621-1d37-43bc-85ae-cd13e1e38b3c/Quote7555.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=ciVtIaNfvdXvGtSYdrlMhut6mkA%3D&Expires=1750374111
7556,0,expired,2025-04-23T15:53:25.424251+00:00,2025-05-09T17:00:00+00:00,2025-05-09T13:37:28.599492+00:00,2025-05-23T15:53:25.401862+00:00,True,BID0030291,,"G:\Bell Helicopter\20250422 - BID0030291

Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4fb20733-4f15-4ed5-bcc1-e4f5e7836e69/Quote7556.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=3eVUUyUnuod%2FyVkFJ2K5B1GXovU%3D&Expires=1750374111
7557,0,expired,2025-04-23T16:40:18.779737+00:00,2025-05-09T17:00:00+00:00,2025-05-09T14:28:32.584705+00:00,2025-05-23T16:40:18.765393+00:00,True,BID0030290,,"G:\Bell Helicopter\20250422 - BID0030290

Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/1daeb803-0f31-4376-8208-80872e5deef9/Quote7557.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Bp11sCmwCNeNvoDbLsYFr95n8aA%3D&Expires=1750374113
7558,0,expired,2025-04-23T16:42:43.685268+00:00,2025-05-02T17:00:00+00:00,2025-05-02T13:50:19.904675+00:00,2025-05-23T16:42:43.671897+00:00,True,BID0030262,,"G:\Bell Helicopter\20250422 - BID0030262

Quote entered in S2B portal 05/02/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ae00cc84-4c8e-43d7-8c97-8353b59c4875/Quote7558.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=ZNBZzAfm2CMqgOlIgWKGsC%2Fa3II%3D&Expires=1750374115
7559,0,expired,2025-04-23T16:51:58.283934+00:00,2025-05-09T17:00:00+00:00,2025-05-09T16:18:53.922991+00:00,2025-05-23T16:51:58.272988+00:00,True,BID0030288,,"G:\Bell Helicopter\20250422 - BID0030288

No quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4367ac2b-b58a-4820-838a-bca0934c0407/Quote7559.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=WHwE%2BTHsYlI%2F56AIL%2B6JJZhLhLk%3D&Expires=1750374110
7560,0,expired,2025-04-23T17:01:24.560480+00:00,2025-05-09T17:00:00+00:00,2025-05-09T14:54:18.337554+00:00,2025-05-23T17:01:24.543985+00:00,True,BID0030280,,"G:\Bell Helicopter\20250422 - BID0030280

Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/df109c31-f1b4-41f8-9a58-1130472d83ec/Quote7560.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=qRhP%2BT47AJM%2Fa1mwQTZYiypvV6I%3D&Expires=1750374118
7561,0,expired,2025-04-23T17:04:18.537099+00:00,2025-05-02T17:00:00+00:00,2025-05-07T13:21:23.613980+00:00,2025-05-23T17:04:18.527635+00:00,True,BID0030266,,"G:\Bell Helicopter\20250422 - BID0030266

Casting supplier info needed.
Quote closed in S2B portal before we could submit",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/43325a2c-39b8-4e70-8978-f364e9758ec0/Quote7561.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=KzQQezWAhFppbmSfVzcVh0wy%2B5w%3D&Expires=1750374119
7562,0,expired,2025-04-23T17:07:20.193605+00:00,2025-05-09T17:00:00+00:00,2025-05-09T13:08:41.960510+00:00,2025-05-23T17:07:20.182006+00:00,True,BID0030289,,"G:\Bell Helicopter\20250422 - BID0030289

Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/598bf1df-51b5-45d6-b098-7551616d161c/Quote7562.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=KjSeV4d2XMSUSSDUjQqeNbVMGug%3D&Expires=1750374119
7563,0,expired,2025-04-23T17:15:07.943189+00:00,2025-05-02T17:00:00+00:00,2025-05-05T19:37:08.488500+00:00,2025-05-23T17:15:07.926474+00:00,True,BID0030308,,"G:\Bell Helicopter\20250422 - BID0030308

No quote uploaded in S2B 05/07/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3169bbd4-8f7f-4c34-802d-7a95667492ae/Quote7563.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=bMjGYF86YIidVQloK9nSPQz09Nc%3D&Expires=1750374119
7564,0,expired,2025-04-23T17:20:13.574140+00:00,2025-05-02T17:00:00+00:00,2025-05-05T18:27:34.513176+00:00,2025-05-23T17:20:13.555909+00:00,True,BID0030263,,"G:\Bell Helicopter\20250422 - BID0030263

Quote uploaded in S2B 05/07/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e1b2a73b-8cd2-4f01-afe0-d501adb854f7/Quote7564.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=VysZlUwqE2xDu0j6wdZGNZfF%2FW4%3D&Expires=1750374122
7565,0,expired,2025-04-23T17:40:53.961313+00:00,2025-05-05T17:00:00+00:00,2025-05-05T15:42:41.783077+00:00,2025-05-23T17:40:53.946434+00:00,True,BID0030270,,"G:\Bell Helicopter\20250422 - BID0030270

Quote uploaded in S2B 05/07/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/71aadb18-98d0-4134-a369-6dbdfa0e7ced/Quote7565.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=cQ1pqu8JJ9Exwl1qUmA%2FGGLzVXo%3D&Expires=1750374124
7566,0,expired,2025-04-23T17:48:00.960175+00:00,2025-05-02T17:00:00+00:00,2025-05-02T15:55:10.187585+00:00,2025-05-23T17:48:00.931457+00:00,True,BID0030269,,"G:\Bell Helicopter\20250422 - BID0030269

RFQ closed before I could submit in S2B",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ac844e74-8466-44a8-bd11-2f459edc8c74/Quote7566.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=zuuxVypWD21Nr63pjs3gFrQ2bxI%3D&Expires=1750374121
7567,0,expired,2025-04-23T17:55:39.527507+00:00,2025-05-09T17:00:00+00:00,2025-05-12T18:51:11.733281+00:00,2025-05-23T17:55:39.510420+00:00,True,BID0030294,,"G:\Bell Helicopter\20250422 - BID0030294

RFQ sent to shimco
Quote submitted in S2B portal 05/12/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/aba68fcd-69ee-4e2e-af63-7316d4520882/Quote7567.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=ZhRCStCuq0i5jdP%2BssL0INLjTQU%3D&Expires=1750374121
7568,0,expired,2025-04-23T18:00:20.233635+00:00,2025-05-09T17:00:00+00:00,2025-05-09T12:25:59.521082+00:00,2025-05-23T18:00:20.216605+00:00,True,BID0030287,,"G:\Bell Helicopter\20250422 - BID0030287

Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a44cc176-3721-42ee-b334-5f32e77ee4c1/Quote7568.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=ALcXG%2BWywGFQ%2BYBHWoUG0%2Fv7LbQ%3D&Expires=1750374120
7569,0,expired,2025-04-23T18:24:07.125841+00:00,2025-04-28T17:00:00+00:00,2025-04-24T21:25:05.099201+00:00,2025-05-23T18:24:07.112771+00:00,True,415095,1,G:\Applied Materials\20250422 - 415095,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3e2f59f6-b8fd-4d40-ae5f-2f7867a42f33/Quote7569.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=wMXJPUa6ZR%2FQAjVxWWvneTzD4xI%3D&Expires=1750374127
7570,0,expired,2025-04-23T18:44:19.919122+00:00,2025-04-30T17:00:00+00:00,2025-04-28T12:10:11.668979+00:00,2025-05-23T18:44:19.905116+00:00,True,Q08175,9,G:\Projects Unlimited\20241016 - Q07999,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b555b980-1e8c-4a0e-9a01-52b3c3c16610/Quote7570.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=t8Gb0qoyc0Pm9z6iud4C%2FjhAZ24%3D&Expires=1750374125
7571,0,draft,2025-04-23T19:18:01.598038+00:00,2025-05-01T17:00:00+00:00,,2025-05-23T19:18:01.580054+00:00,True,AA25097,9,G:\Ducommun  ( also part of LABARGE )\20250423 - AA25097,
7572,0,expired,2025-04-24T13:14:11.331318+00:00,2025-04-30T22:05:00+00:00,2025-04-30T16:03:31.392893+00:00,2025-05-24T13:14:11.317635+00:00,True,BID0030162,9,"G:\Bell Helicopter\20250423 - BID0030162

Quote entered into S2B portal on 04/30/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/2546988d-d9b2-4bae-b5f5-c8272c8bb6f9/Quote7572.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=%2BneLlD%2FibfkZ9TMj1GYi6eZy8ew%3D&Expires=1750374122
7573,0,expired,2025-04-24T13:18:35.261686+00:00,2025-05-05T17:00:00+00:00,2025-05-07T13:57:53.966981+00:00,2025-05-24T13:18:35.248495+00:00,True,BID0030346,,"G:\Bell Helicopter\20250423 - BID0030346

Quote uploaded in S2B 05/07/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3b2c773d-bf76-4c5f-98f8-0bb3611bc26b/Quote7573.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=iv1jJSbukIt831lHEYWHaSQYd9U%3D&Expires=1750374125
7574,0,expired,2025-04-24T13:24:39.538537+00:00,2025-04-30T17:00:00+00:00,2025-04-30T14:46:00.823933+00:00,2025-05-24T13:24:39.527485+00:00,True,BID0030326,,"G:\Bell Helicopter\20250423 - BID0030326

Quote entered into S2B portal on 04/30/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a822b8a5-2eb3-4c88-872d-cb89ede5ed9e/Quote7574.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=EU9Ji9NG4xhxB2tPynhZaRyXU8k%3D&Expires=1750374123
7575,0,expired,2025-04-24T13:27:14.007198+00:00,2025-05-08T17:00:00+00:00,2025-04-30T14:07:08.696431+00:00,2025-05-24T13:27:13.996213+00:00,True,BID0030330,,"G:\Bell Helicopter\20250423 - BID0030330

Quote entered into S2B portal on 04/30/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/c16e31f1-1351-444b-bde0-b9fbbbd722c3/Quote7575.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=YrML4qz5Mj28t3OTdf%2Bf5R2eR6s%3D&Expires=1750374127
7576,0,expired,2025-04-24T13:33:31.687743+00:00,2025-05-02T17:00:00+00:00,2025-05-02T18:03:54.355285+00:00,2025-05-24T13:33:31.671398+00:00,True,BID0030329,,"G:\Bell Helicopter\20250423 - BID0030329

Quote uploaded in S2B 05/07/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/749bf5b2-8ad4-4b1d-be63-edcb740215af/Quote7576.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=OjIe0MWsvogiRhVC5i9zCNOlyL8%3D&Expires=1750374120
7577,0,outstanding,2025-04-24T14:12:10.552503+00:00,2025-05-01T17:00:00+00:00,2025-06-13T16:08:24.603925+00:00,2025-07-30T12:00:00+00:00,False,6000127595,2,"G:\Applied Materials\20250423 -6000127595

copy to 7802",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7ddf7bcd-0b47-421f-af2a-c57cb656e8ed/Quote7577.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=nzVx5oKBb1bpecfr1owMFgGgTas%3D&Expires=1750374129
7579,0,outstanding,2025-04-24T14:28:43.170215+00:00,2025-04-29T17:00:00+00:00,2025-05-27T13:10:49.009820+00:00,2025-06-30T12:00:00+00:00,False,415433,,G:\Applied Materials\20250423 - 415433,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d279ff86-c4ea-419a-bccb-5992ad49585e/Quote7579.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=q2WWopVcUlo%2FNNpdIUc5QAU2WE8%3D&Expires=1750374127
7580,0,outstanding,2025-04-24T14:42:21.060451+00:00,2025-04-30T17:00:00+00:00,2025-05-07T17:09:40.816883+00:00,2025-06-30T12:00:00+00:00,False,414907,10,"G:\Applied Materials\20250421 - 414907

EAU 550",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/aa5212d4-d5e8-46bf-ac2e-f3d265a982e4/Quote7580.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=BX0B0VDzA48MgszqJcPpEJK08%2Fw%3D&Expires=1750374130
7582,0,expired,2025-04-25T16:41:56.427212+00:00,2025-05-02T17:00:00+00:00,2025-05-02T20:42:46.497170+00:00,2025-05-25T16:41:56.411561+00:00,True,415656,9,"G:\Applied Materials\20250424 - 415656

EAU 100 but the customer wants to order 1PC right now for testing

Note from customer 
Could you check and provide a response timeline for quotation. We have gone ahead and released PO for rev_01 based on quote received from Athena earlier. However there is a rev_02 that got released earlier this week (SCV – 415656) that needs to be quoted by Athena. Once we receive the quote, we can have PO 4770206793 to reflect the latest revision.

Could you kindly sync up with your team and pass on the message so that everyone can stay in the same page of communication.

NOTE – Change points b/w rev_01 and rev_02 for PN 0043-00669",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/76d025e8-70a5-4567-93e8-3f52306e111c/Quote7582.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=m98hyJ0ESiR58SCowMR7jCOT73w%3D&Expires=1750374130
7583,0,expired,2025-04-25T21:48:11.767219+00:00,2025-05-07T17:00:00+00:00,2025-05-08T12:31:30.188517+00:00,2025-05-25T21:48:11.751859+00:00,True,BID0030362,,"G:\Bell Helicopter\20250424 - BID0030362

Quote uploaded in S2B 05/08/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/73988371-46e4-48b5-8561-daa3955abbd5/Quote7583.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=mlF37PwMbRDtR2N3x5G0Vz5LB%2BM%3D&Expires=1750374138
7584,0,expired,2025-04-25T21:51:53.406186+00:00,2025-05-06T17:00:00+00:00,2025-05-08T21:03:50.149486+00:00,2025-05-25T21:51:53.393259+00:00,True,BID0030363,,"G:\Bell Helicopter\20250424 - BID0030363

QTY 1
Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7fcf371e-568b-4cd5-8240-8e3f6a52b21e/Quote7584.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=fX%2F9QsJtA7DlUq6Fp3OyjnW4ZYo%3D&Expires=1750374133
7585,0,expired,2025-04-25T22:04:34.546601+00:00,2025-05-12T17:00:00+00:00,2025-05-13T15:36:03.866750+00:00,2025-05-25T22:04:34.532987+00:00,True,BID0030378,,"G:\Bell Helicopter\20250424 - BID0030378

Quote submitted in S2B portal 05/14/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/938c817b-487f-4c41-a666-02e3eb1596fb/Quote7585.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=NDGlMlYslr4UV5UnLeOE0cqlu6c%3D&Expires=1750374131
7586,0,accepted,2025-04-25T22:13:57.607737+00:00,2025-05-12T17:00:00+00:00,2025-05-12T18:10:34.721066+00:00,2025-05-25T22:13:57.591703+00:00,True,BID0030379,,"G:\Bell Helicopter\20250424 - BID0030379

Quote submitted in S2B portal 05/12/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a22e16ee-6959-4769-9f81-576f6f76e731/Quote7586.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=sCDoAkynFzTZle%2FhINjFVedmmtw%3D&Expires=1750374131
7587,0,expired,2025-04-25T22:18:00.506248+00:00,2025-05-12T17:00:00+00:00,2025-05-12T17:37:21.981192+00:00,2025-05-25T22:18:00.493188+00:00,True,BID0030382,9,"G:\Bell Helicopter\20250424 - BID0030382

No quote submitted in S2B portal 05/12/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/40c4fe6e-df9a-45de-ba2d-2e194d2c8c08/Quote7587.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Ec4RJXkog%2FYOGv9X%2BbL8aevWCbw%3D&Expires=1750374138
7588,0,expired,2025-04-25T22:21:04.108368+00:00,2025-05-12T17:00:00+00:00,2025-05-12T17:31:31.879942+00:00,2025-05-25T22:21:04.094503+00:00,True,BID0030381,,"G:\Bell Helicopter\20250425 - BID0030381

Quote submitted in S2B portal 05/12/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/26999f27-d414-4dc4-8e92-60541b335938/Quote7588.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Sk8k45YRFbikCyiyBJQcVYWeWe0%3D&Expires=1750374136
7589,0,expired,2025-04-25T22:23:19.164468+00:00,2025-05-12T17:00:00+00:00,2025-05-12T16:33:00.260511+00:00,2025-05-25T22:23:19.150550+00:00,True,BID0030377,,"G:\Bell Helicopter\20250425 - BID0030377

Quote submitted in S2B portal 05/12/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a8e23f9a-18a9-4747-8183-fb97c2a8aad9/Quote7589.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=m27v%2FSlBqIEWr3D37eelTYQkGEY%3D&Expires=1750374132
7590,0,outstanding,2025-04-25T22:35:15.870535+00:00,2025-05-09T17:00:00+00:00,2025-05-27T13:07:44.687539+00:00,2025-06-30T12:00:00+00:00,False,415675,,"G:\Applied Materials\20250424 - 415675

EAU 80",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/de9c7f1e-8a65-4fb0-a9e8-c6e14deeebf1/Quote7590.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=rk2OmZL8E4WC3hOSlhtmdPXqQXM%3D&Expires=1750374139
7591,0,outstanding,2025-04-25T22:40:10.058151+00:00,2025-05-12T17:00:00+00:00,2025-05-06T13:12:44.279787+00:00,2025-06-30T12:00:00+00:00,False,415771,2,G:\Applied Materials\20250425 - 415771,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4b9b3c74-83ff-4fd2-b66b-7a608a81f3b7/Quote7591.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=WnKaO29gTZ5ykqfrj4LC6PAd6Dw%3D&Expires=1750374132
7592,0,outstanding,2025-04-25T22:42:52.715115+00:00,2025-05-02T17:00:00+00:00,2025-05-07T17:07:32.702430+00:00,2025-06-30T12:00:00+00:00,False,415905,2,"G:\Applied Materials\20250425 - 415905

There is no EAU we are looking for x1, x5, x10, x25, and x50!",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/34bd711b-4052-44fd-b388-a1117dafffeb/Quote7592.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=r2AIP%2BVHWqZX2QUBqQnYtd2RbYs%3D&Expires=1750374134
7594,0,trash,2025-04-28T18:41:07.103305+00:00,2025-05-01T18:41:07.086624+00:00,,2025-05-28T18:41:07.083423+00:00,True,Bill J test,,Testing only - deleting after 4 weeks,
7595,0,trash,2025-04-29T07:16:25.734564+00:00,2025-05-02T07:16:25.723356+00:00,,2025-05-29T07:16:25.721613+00:00,True,na,,"Contact name: Maria Wilson
Contact email: mariawilson.digitalmarketing@gmail.com
Contact business name: Digital Marketing Company
Contact phone: (571) 200-7758
Contact has requested the parts be delivered by 04/29/2025.
Tell us how you found us (e.g. email, a colleague, Google search, etc.): mariawilson.digitalmarketing@gmail.com
Contact notes:
 	Boost Your Rankings – Pay Only for Results

File Location here.",
7596,0,outstanding,2025-04-29T16:57:15.667334+00:00,2025-05-08T17:00:00+00:00,2025-05-09T15:23:10.116263+00:00,2025-06-30T12:00:00+00:00,False,Doc5137132918,,G:\Applied Materials\20250425 - Doc5137132918,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6d420648-0344-4b88-848b-669bf32b9e17/Quote7596.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=GW6yCjmg17M9dl6D%2Fn%2FW9H%2BflFU%3D&Expires=1750374143
7597,0,draft,2025-04-29T17:45:55.020219+00:00,2025-05-12T17:00:00+00:00,,2025-05-29T17:45:55.006997+00:00,True,416019,2,"G:\Applied Materials\20250428 - 416019

we are looking for best bid in market, Exact EAU is yet to be known. Please offer quote with tired price for the qty's x1, x3, x5,x10 and above x10.",
7598,0,outstanding,2025-04-29T18:25:31.882807+00:00,2025-05-06T17:00:00+00:00,2025-05-05T13:43:53.431531+00:00,2025-06-15T12:00:00+00:00,False,S1202339_AMAT_RFQ,9,"K:\APPLIED MATERIAL\0020-48156
K:\AVSPDS\2023\32N9U-0003_2.BAT",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/db912181-cd9e-4816-97c9-53516f814abe/Quote7598.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=0%2BeTCLiXp3bCOfhVcgkBnckHzBY%3D&Expires=1750374137
7599,0,draft,2025-04-29T18:41:46.687829+00:00,2025-07-01T17:00:00+00:00,,2025-05-29T18:41:46.670372+00:00,True,RFQ0006770,2,G:\Bell Helicopter\20250428 - RFQ0006770,
